asin,nombre_avis,prix,page,note,url,titre
B0BW8QYMN3,5,"£1,185.83",91,3.8,https://www.amazon.co.uk/Lenovo-i5-1135G7-Quad-Core-Fingerprint-Accessories/dp/B0BW8QYMN3/ref=sr_1_2173?dib=eyJ2IjoiMSJ9.HHW227YeHNbhrf3HzpAL-kCkfbMkwDXAb2RsxaPORKf8ZY06JhHFi-YVFRXPt7JHoe-0NepgLpnDVO2K_i6KoPN6dOgnaKSna7M95eb-0kzq0C_7VF2U4I42IK8fqm1Sgv2irlPc_qaYVp3b5gtU8332AgFefNxNErE7KxXD7ldlqSGe7b66qNXHrC6C8xE2eAjyxQFCNlPMHIopPGXP-FjEr_dnp4JyowgRQvTTzya9ydbY1cR7bJP5n91oaEXyT_V7ctHr1_1v_WVT8UlqWzF9fRvPy_xUEVsc6TZrkDg.W1CZ-TPc_L2fdOMY78N_ICpyXaRT1DK2CGLJNNeRf7E&dib_tag=se&qid=1746427755&s=computers&sr=1-2173,"Lenovo New Ideapad 3 14inch FHD Portable Laptop, Intel Core i5-1135G7(Quad-Core, Up to 4.2GHz ), 20GB RAM, 1TB PCIe SSD, WiFi 6, Fingerprint Reader, Webcam, HDMI, Card Reader, Win11, GM Accessories"
B0BW6DL2VW,1,"£2,305.24",91,5.0,https://www.amazon.co.uk/ASUS-ROG-Strix-G15-15-6/dp/B0BW6DL2VW/ref=sr_1_2176?dib=eyJ2IjoiMSJ9.HHW227YeHNbhrf3HzpAL-kCkfbMkwDXAb2RsxaPORKf8ZY06JhHFi-YVFRXPt7JHoe-0NepgLpnDVO2K_i6KoPN6dOgnaKSna7M95eb-0kzq0C_7VF2U4I42IK8fqm1Sgv2irlPc_qaYVp3b5gtU8332AgFefNxNErE7KxXD7ldlqSGe7b66qNXHrC6C8xE2eAjyxQFCNlPMHIopPGXP-FjEr_dnp4JyowgRQvTTzya9ydbY1cR7bJP5n91oaEXyT_V7ctHr1_1v_WVT8UlqWzF9fRvPy_xUEVsc6TZrkDg.W1CZ-TPc_L2fdOMY78N_ICpyXaRT1DK2CGLJNNeRf7E&dib_tag=se&qid=1746427755&s=computers&sr=1-2176,"ASUS 2022 ROG Strix G15 15.6"" FHD 144Hz Gaming Laptop, AMD Ryzen 7-4800H, 32GB RAM, 1TB PCIe SSD, RGB Backlit Keyboard, GeForce RTX 3060 6G, Wi-Fi 6, Win 11 Pro, Gray, 32GB Snowbell USB Card"
B0BW6BMC47,4,"£1,762.84",91,5.0,https://www.amazon.co.uk/ASUS-ROG-Strix-G15-15-6/dp/B0BW6BMC47/ref=sr_1_2177?dib=eyJ2IjoiMSJ9.HHW227YeHNbhrf3HzpAL-kCkfbMkwDXAb2RsxaPORKf8ZY06JhHFi-YVFRXPt7JHoe-0NepgLpnDVO2K_i6KoPN6dOgnaKSna7M95eb-0kzq0C_7VF2U4I42IK8fqm1Sgv2irlPc_qaYVp3b5gtU8332AgFefNxNErE7KxXD7ldlqSGe7b66qNXHrC6C8xE2eAjyxQFCNlPMHIopPGXP-FjEr_dnp4JyowgRQvTTzya9ydbY1cR7bJP5n91oaEXyT_V7ctHr1_1v_WVT8UlqWzF9fRvPy_xUEVsc6TZrkDg.W1CZ-TPc_L2fdOMY78N_ICpyXaRT1DK2CGLJNNeRf7E&dib_tag=se&qid=1746427755&s=computers&sr=1-2177,"ASUS 2022 ROG Strix G15 15.6'' FHD 144Hz Laptop, AMD Ryzen 7-4800H, 16GB RAM, 512B PCIe SSD, RGB Keyboard, GeForce RTX 3060 6G, Wi-Fi 6, Win 11 Pro, Gray, 32GB Snowbell (ASUS 15.6'' ROG Strix G15)"
B0BW4QK16G,1,"£1,315.15",91,5.0,https://www.amazon.co.uk/Dell-Inspiron-7420-i7-1255U-Processor/dp/B0BW4QK16G/ref=sr_1_2180?dib=eyJ2IjoiMSJ9.HHW227YeHNbhrf3HzpAL-kCkfbMkwDXAb2RsxaPORKf8ZY06JhHFi-YVFRXPt7JHoe-0NepgLpnDVO2K_i6KoPN6dOgnaKSna7M95eb-0kzq0C_7VF2U4I42IK8fqm1Sgv2irlPc_qaYVp3b5gtU8332AgFefNxNErE7KxXD7ldlqSGe7b66qNXHrC6C8xE2eAjyxQFCNlPMHIopPGXP-FjEr_dnp4JyowgRQvTTzya9ydbY1cR7bJP5n91oaEXyT_V7ctHr1_1v_WVT8UlqWzF9fRvPy_xUEVsc6TZrkDg.W1CZ-TPc_L2fdOMY78N_ICpyXaRT1DK2CGLJNNeRf7E&dib_tag=se&qid=1746427755&s=computers&sr=1-2180,"Dell Inspiron 7000 Series 7420 2-in-1 Laptop, 14'' FHD+ Touch Screen, 12th Gen Intel Core i7-1255U Processor, 16GB RAM, 512GB PCIe SSD, Backlit KB, HDMI, SD Card Reader, Wi-Fi 6, Windows 11 Home"
B0BVYWX3SJ,8,£569.83,91,4.3,https://www.amazon.co.uk/Lenovo-IdeaPad-Students-i3-1215U-Fingerprint/dp/B0BVYWX3SJ/ref=sr_1_2181?dib=eyJ2IjoiMSJ9.HHW227YeHNbhrf3HzpAL-kCkfbMkwDXAb2RsxaPORKf8ZY06JhHFi-YVFRXPt7JHoe-0NepgLpnDVO2K_i6KoPN6dOgnaKSna7M95eb-0kzq0C_7VF2U4I42IK8fqm1Sgv2irlPc_qaYVp3b5gtU8332AgFefNxNErE7KxXD7ldlqSGe7b66qNXHrC6C8xE2eAjyxQFCNlPMHIopPGXP-FjEr_dnp4JyowgRQvTTzya9ydbY1cR7bJP5n91oaEXyT_V7ctHr1_1v_WVT8UlqWzF9fRvPy_xUEVsc6TZrkDg.W1CZ-TPc_L2fdOMY78N_ICpyXaRT1DK2CGLJNNeRf7E&dib_tag=se&qid=1746427755&s=computers&sr=1-2181,"Lenovo IdeaPad 1 14 inch HD Browse Laptop for Students, Intel Core i3-1215U(6Cores, Up to 4.4GHz), 20GB DDR4 RAM. 1TB NVMe SSD, Fingerprint Reader, WiFi 6, Webcam, Type-A&C, HDMI, Win 11 S"
B0BVVJFCFY,8,£861.06,91,3.4,https://www.amazon.co.uk/Chromebook-CX55-Flip-Touchscreen-Quad-Core/dp/B0BVVJFCFY/ref=sr_1_2182?dib=eyJ2IjoiMSJ9.HHW227YeHNbhrf3HzpAL-kCkfbMkwDXAb2RsxaPORKf8ZY06JhHFi-YVFRXPt7JHoe-0NepgLpnDVO2K_i6KoPN6dOgnaKSna7M95eb-0kzq0C_7VF2U4I42IK8fqm1Sgv2irlPc_qaYVp3b5gtU8332AgFefNxNErE7KxXD7ldlqSGe7b66qNXHrC6C8xE2eAjyxQFCNlPMHIopPGXP-FjEr_dnp4JyowgRQvTTzya9ydbY1cR7bJP5n91oaEXyT_V7ctHr1_1v_WVT8UlqWzF9fRvPy_xUEVsc6TZrkDg.W1CZ-TPc_L2fdOMY78N_ICpyXaRT1DK2CGLJNNeRf7E&dib_tag=se&qid=1746427755&s=computers&sr=1-2182,"asus Cloud Gaming Chromebook Vibe CX55 Flip 15.6'' Touchscreen 144Hz FHD 2in1 Laptop, Intel Quad-Core i5-1135G7 (Beat i7-1065G7), 8GB LPDDR4X RAM, 256GB PCIe SSD, WiFi6, Bluetooth 5, Grey, Chrome OS"
B0BVV7MPJX,11,"£1,143.11",91,4.0,https://www.amazon.co.uk/ASUS-Vivobook-Display-RadeonTM-M1505YA-DS52/dp/B0BVV7MPJX/ref=sr_1_2183?dib=eyJ2IjoiMSJ9.HHW227YeHNbhrf3HzpAL-kCkfbMkwDXAb2RsxaPORKf8ZY06JhHFi-YVFRXPt7JHoe-0NepgLpnDVO2K_i6KoPN6dOgnaKSna7M95eb-0kzq0C_7VF2U4I42IK8fqm1Sgv2irlPc_qaYVp3b5gtU8332AgFefNxNErE7KxXD7ldlqSGe7b66qNXHrC6C8xE2eAjyxQFCNlPMHIopPGXP-FjEr_dnp4JyowgRQvTTzya9ydbY1cR7bJP5n91oaEXyT_V7ctHr1_1v_WVT8UlqWzF9fRvPy_xUEVsc6TZrkDg.W1CZ-TPc_L2fdOMY78N_ICpyXaRT1DK2CGLJNNeRf7E&dib_tag=se&qid=1746427755&s=computers&sr=1-2183,"ASUS Vivobook 15 OLED Laptop, 15.6” FHD OLED Display, AMD Ryzen™ 5 7530U CPU, AMD Radeon™ GPU, 8GB RAM, 512GB SSD, Windows 11 Home, Indie Black, M1505YA-DS52"
B0BVGVN97N,3,"£2,356.26",92,5.0,https://www.amazon.co.uk/Acer-Gaming-12-Core-i5-12500H-GeForce/dp/B0BVGVN97N/ref=sr_1_2188?dib=eyJ2IjoiMSJ9.Gx1vsPzbaybuw1fIFEu8EpN3BYrFby35j7aDICOaRKiFVF6d8GiYD7kJZjJwtS_7ipMBh5-XmIsI1N9OJt8teiK_cLQBsJ6cgwg30gLoBy2Th6GQ_MuHaxcglMGbQK2HWmBs1TSQVBmGWwfdI57UOgz0tZ-tTmgT4sOD4ac1SzjuyIJ_-dtA-TpFgIY3ziFlUYZJQYrAe6_xZWHRb22x-xkFpNBvPMuW-Rushb9eqM-0_n2wAYyM8EgnoVJPPb3GoQGZZyYeEJ1dMR1VGtaTTDzm68dyK4MoHXZW7kHHRdw.OLEbUs3W0SRMK6lShLXNAJviiSocC_A9CfWMtqtF_Og&dib_tag=se&qid=1746427759&s=computers&sr=1-2188,"Acer Nitro 5 Gaming Laptop,15.6'' FHD 144Hz IPS,12th Gen Intel 12-Core i5-12500H,GeForce RTX 3060 140W,32GB RAM,1TB PCIe SSD+1TB HDD,VR Ready,TB4,WiFi6,4-Zone RGB,SPS HDMI 2.1 Cable,Win 11 (AN515)"
B0BVGTYGN1,3,"£2,575.13",92,4.6,https://www.amazon.co.uk/Acer-Gaming-12-Core-i5-12500H-GeForce/dp/B0BVGTYGN1/ref=sr_1_2189?dib=eyJ2IjoiMSJ9.Gx1vsPzbaybuw1fIFEu8EpN3BYrFby35j7aDICOaRKiFVF6d8GiYD7kJZjJwtS_7ipMBh5-XmIsI1N9OJt8teiK_cLQBsJ6cgwg30gLoBy2Th6GQ_MuHaxcglMGbQK2HWmBs1TSQVBmGWwfdI57UOgz0tZ-tTmgT4sOD4ac1SzjuyIJ_-dtA-TpFgIY3ziFlUYZJQYrAe6_xZWHRb22x-xkFpNBvPMuW-Rushb9eqM-0_n2wAYyM8EgnoVJPPb3GoQGZZyYeEJ1dMR1VGtaTTDzm68dyK4MoHXZW7kHHRdw.OLEbUs3W0SRMK6lShLXNAJviiSocC_A9CfWMtqtF_Og&dib_tag=se&qid=1746427759&s=computers&sr=1-2189,"Acer Nitro 5 Gaming Laptop, 15.6"" FHD 144Hz IPS, 12th Gen Intel 12-Core i5-12500H, GeForce RTX 3060 140W, 16GB RAM, 1TB PCIe SSD+1TB HDD, VR Ready, TB4, WiFi6, 4-Zone RGB, SPS HDMI 2.1 Cable, Win 11"
B0BVGH3CG8,6,£315.02,92,3.4,https://www.amazon.co.uk/Lenovo-Ideapad-1i-Pentium-Microsoft/dp/B0BVGH3CG8/ref=sr_1_2191?dib=eyJ2IjoiMSJ9.Gx1vsPzbaybuw1fIFEu8EpN3BYrFby35j7aDICOaRKiFVF6d8GiYD7kJZjJwtS_7ipMBh5-XmIsI1N9OJt8teiK_cLQBsJ6cgwg30gLoBy2Th6GQ_MuHaxcglMGbQK2HWmBs1TSQVBmGWwfdI57UOgz0tZ-tTmgT4sOD4ac1SzjuyIJ_-dtA-TpFgIY3ziFlUYZJQYrAe6_xZWHRb22x-xkFpNBvPMuW-Rushb9eqM-0_n2wAYyM8EgnoVJPPb3GoQGZZyYeEJ1dMR1VGtaTTDzm68dyK4MoHXZW7kHHRdw.OLEbUs3W0SRMK6lShLXNAJviiSocC_A9CfWMtqtF_Og&dib_tag=se&qid=1746427759&s=computers&sr=1-2191,"Lenovo Ideapad 1i 14 Laptop, 14"" HD Screen, Intel Pentium Silver N5030, 4GB RAM, 128GB eMMC, Webcam, HDMI, SD Card Reader, Wi-Fi 6, Windows 11 Home, One Year of Microsoft Office 365, Cloud Grey"
B0BVD7XPWD,3,"£1,783.39",92,4.7,https://www.amazon.co.uk/Lenovo-ThinkPad-Business-i5-1135G7-Fingerprint/dp/B0BVD7XPWD/ref=sr_1_2193?dib=eyJ2IjoiMSJ9.Gx1vsPzbaybuw1fIFEu8EpN3BYrFby35j7aDICOaRKiFVF6d8GiYD7kJZjJwtS_7ipMBh5-XmIsI1N9OJt8teiK_cLQBsJ6cgwg30gLoBy2Th6GQ_MuHaxcglMGbQK2HWmBs1TSQVBmGWwfdI57UOgz0tZ-tTmgT4sOD4ac1SzjuyIJ_-dtA-TpFgIY3ziFlUYZJQYrAe6_xZWHRb22x-xkFpNBvPMuW-Rushb9eqM-0_n2wAYyM8EgnoVJPPb3GoQGZZyYeEJ1dMR1VGtaTTDzm68dyK4MoHXZW7kHHRdw.OLEbUs3W0SRMK6lShLXNAJviiSocC_A9CfWMtqtF_Og&dib_tag=se&qid=1746427759&s=computers&sr=1-2193,"Lenovo ThinkPad T14 Gen 2 Business Laptop, 14"" FHD Display, Intel Core i5-1135G7, 24GB RAM, 1TB PCIe SSD, Webcam, Fingerprint Reader, Backlit Keyboard, HDMI, Wi-Fi 6, Windows 11 Pro, Black"
B0BV2P6C95,1,£980.01,92,5.0,https://www.amazon.co.uk/Lenovo-IdeaPad-Touchscreen-i7-1165G7-Fingerprint/dp/B0BV2P6C95/ref=sr_1_2196?dib=eyJ2IjoiMSJ9.Gx1vsPzbaybuw1fIFEu8EpN3BYrFby35j7aDICOaRKiFVF6d8GiYD7kJZjJwtS_7ipMBh5-XmIsI1N9OJt8teiK_cLQBsJ6cgwg30gLoBy2Th6GQ_MuHaxcglMGbQK2HWmBs1TSQVBmGWwfdI57UOgz0tZ-tTmgT4sOD4ac1SzjuyIJ_-dtA-TpFgIY3ziFlUYZJQYrAe6_xZWHRb22x-xkFpNBvPMuW-Rushb9eqM-0_n2wAYyM8EgnoVJPPb3GoQGZZyYeEJ1dMR1VGtaTTDzm68dyK4MoHXZW7kHHRdw.OLEbUs3W0SRMK6lShLXNAJviiSocC_A9CfWMtqtF_Og&dib_tag=se&qid=1746427759&s=computers&sr=1-2196,"Lenovo IdeaPad Flex 5 2-in-1 Touchscreen Laptop, 14"" FHD IPS Touch, 8-Core AMD Ryzen 7 4700U Upto 4.1Ghz(Beat i7-1165G7), Backlit KB, Fingerprint, Win 10 Home(8GB|1024GB SSD)"
B0BTZWF5G2,336,"£1,240.64",92,4.5,https://www.amazon.co.uk/ASUS-Display-GeForce-i5-12500H-FX507ZC-ES53/dp/B0BTZWF5G2/ref=sr_1_2197?dib=eyJ2IjoiMSJ9.Gx1vsPzbaybuw1fIFEu8EpN3BYrFby35j7aDICOaRKiFVF6d8GiYD7kJZjJwtS_7ipMBh5-XmIsI1N9OJt8teiK_cLQBsJ6cgwg30gLoBy2Th6GQ_MuHaxcglMGbQK2HWmBs1TSQVBmGWwfdI57UOgz0tZ-tTmgT4sOD4ac1SzjuyIJ_-dtA-TpFgIY3ziFlUYZJQYrAe6_xZWHRb22x-xkFpNBvPMuW-Rushb9eqM-0_n2wAYyM8EgnoVJPPb3GoQGZZyYeEJ1dMR1VGtaTTDzm68dyK4MoHXZW7kHHRdw.OLEbUs3W0SRMK6lShLXNAJviiSocC_A9CfWMtqtF_Og&dib_tag=se&qid=1746427759&s=computers&sr=1-2197,"ASUS TUF Gaming F15 (2022) Gaming Laptop, 15.6” FHD 144Hz Display, GeForce RTX 3050, Intel Core i5-12500H, 16GB DDR4, 512GB PCIe SSD, Wi-Fi 6, Windows 11, FX507ZC-ES53,Mecha Gray"
B0BTHGPXG6,5,£742.63,92,3.0,https://www.amazon.co.uk/Lenovo-Students-Business-i3-1115G4-Accessories/dp/B0BTHGPXG6/ref=sr_1_2199?dib=eyJ2IjoiMSJ9.Gx1vsPzbaybuw1fIFEu8EpN3BYrFby35j7aDICOaRKiFVF6d8GiYD7kJZjJwtS_7ipMBh5-XmIsI1N9OJt8teiK_cLQBsJ6cgwg30gLoBy2Th6GQ_MuHaxcglMGbQK2HWmBs1TSQVBmGWwfdI57UOgz0tZ-tTmgT4sOD4ac1SzjuyIJ_-dtA-TpFgIY3ziFlUYZJQYrAe6_xZWHRb22x-xkFpNBvPMuW-Rushb9eqM-0_n2wAYyM8EgnoVJPPb3GoQGZZyYeEJ1dMR1VGtaTTDzm68dyK4MoHXZW7kHHRdw.OLEbUs3W0SRMK6lShLXNAJviiSocC_A9CfWMtqtF_Og&dib_tag=se&qid=1746427759&s=computers&sr=1-2199,"Lenovo 2023 Newest IdeaPad 3 14"" FHD Laptop, for Students and Business, Intel Core i3-1115G4(Up to 4.1GHz), 8GB DDR4 RAM, 256GB NVMe SSD, Webcam, HDMI, WiFi 6, Win 11 Home, W/GM Accessories"
B0BTBS33HS,1,"£1,164.70",92,5.0,https://www.amazon.co.uk/Acer-i3-1115G4-Ethernet-Windows-Accessories/dp/B0BTBS33HS/ref=sr_1_2200?dib=eyJ2IjoiMSJ9.Gx1vsPzbaybuw1fIFEu8EpN3BYrFby35j7aDICOaRKiFVF6d8GiYD7kJZjJwtS_7ipMBh5-XmIsI1N9OJt8teiK_cLQBsJ6cgwg30gLoBy2Th6GQ_MuHaxcglMGbQK2HWmBs1TSQVBmGWwfdI57UOgz0tZ-tTmgT4sOD4ac1SzjuyIJ_-dtA-TpFgIY3ziFlUYZJQYrAe6_xZWHRb22x-xkFpNBvPMuW-Rushb9eqM-0_n2wAYyM8EgnoVJPPb3GoQGZZyYeEJ1dMR1VGtaTTDzm68dyK4MoHXZW7kHHRdw.OLEbUs3W0SRMK6lShLXNAJviiSocC_A9CfWMtqtF_Og&dib_tag=se&qid=1746427759&s=computers&sr=1-2200,"Acer Aspire 5 Slim 15.6"" FHD IPS Laptop 2023 Newest, Intel Core i3-1115G4, 36GB RAM 1TB NVMe SSD, Wi-Fi 6, HDMI, USB A&C, Ethernet RJ-45, Webcam, Windows 11 S, w/3in1 Accessories"
B0BTBFVVG4,3,"£1,921.96",92,5.0,https://www.amazon.co.uk/ASUS-TUF-Dash-GPU%EF%BC%8CIntel-i7-12650H/dp/B0BTBFVVG4/ref=sr_1_2201?dib=eyJ2IjoiMSJ9.Gx1vsPzbaybuw1fIFEu8EpN3BYrFby35j7aDICOaRKiFVF6d8GiYD7kJZjJwtS_7ipMBh5-XmIsI1N9OJt8teiK_cLQBsJ6cgwg30gLoBy2Th6GQ_MuHaxcglMGbQK2HWmBs1TSQVBmGWwfdI57UOgz0tZ-tTmgT4sOD4ac1SzjuyIJ_-dtA-TpFgIY3ziFlUYZJQYrAe6_xZWHRb22x-xkFpNBvPMuW-Rushb9eqM-0_n2wAYyM8EgnoVJPPb3GoQGZZyYeEJ1dMR1VGtaTTDzm68dyK4MoHXZW7kHHRdw.OLEbUs3W0SRMK6lShLXNAJviiSocC_A9CfWMtqtF_Og&dib_tag=se&qid=1746427759&s=computers&sr=1-2201,"ASUS TUF Dash F15 Gaming Laptop 2023, 15.6"" FHD 144Hz Display, NVIDIA GeForce RTX 3070 GPU, Intel Core i7-12650H, 16GB DDR5 RAM, 1TB SSD, Bluetooth, Wifi6, Windows 11 Home"
B0BT6ZLPDC,2 capacities,"£1,181.29",92,4.1,https://www.amazon.co.uk/Computer-Processor-Certified-Lightweight-NP944XFG-KC2US/dp/B0BT6ZLPDC/ref=sr_1_2203?dib=eyJ2IjoiMSJ9.Gx1vsPzbaybuw1fIFEu8EpN3BYrFby35j7aDICOaRKiFVF6d8GiYD7kJZjJwtS_7ipMBh5-XmIsI1N9OJt8teiK_cLQBsJ6cgwg30gLoBy2Th6GQ_MuHaxcglMGbQK2HWmBs1TSQVBmGWwfdI57UOgz0tZ-tTmgT4sOD4ac1SzjuyIJ_-dtA-TpFgIY3ziFlUYZJQYrAe6_xZWHRb22x-xkFpNBvPMuW-Rushb9eqM-0_n2wAYyM8EgnoVJPPb3GoQGZZyYeEJ1dMR1VGtaTTDzm68dyK4MoHXZW7kHHRdw.OLEbUs3W0SRMK6lShLXNAJviiSocC_A9CfWMtqtF_Og&dib_tag=se&qid=1746427759&s=computers&sr=1-2203,"SAMSUNG 14"" Galaxy Book3 Pro Business Laptop Computer/Windows 11 PRO / 16GB / 512GB, 13th Gen Intel® Core™ i5 processor, Intel® Evo™ platform, Lightweight, 2023 Model, NP944XFG-KC2US, Graphite"
B0BT6ZD7NC,6,£424.23,92,3.2,https://www.amazon.co.uk/Lenovo-IdeaPad-Processor-Education-Microsoft/dp/B0BT6ZD7NC/ref=sr_1_2204?dib=eyJ2IjoiMSJ9.Gx1vsPzbaybuw1fIFEu8EpN3BYrFby35j7aDICOaRKiFVF6d8GiYD7kJZjJwtS_7ipMBh5-XmIsI1N9OJt8teiK_cLQBsJ6cgwg30gLoBy2Th6GQ_MuHaxcglMGbQK2HWmBs1TSQVBmGWwfdI57UOgz0tZ-tTmgT4sOD4ac1SzjuyIJ_-dtA-TpFgIY3ziFlUYZJQYrAe6_xZWHRb22x-xkFpNBvPMuW-Rushb9eqM-0_n2wAYyM8EgnoVJPPb3GoQGZZyYeEJ1dMR1VGtaTTDzm68dyK4MoHXZW7kHHRdw.OLEbUs3W0SRMK6lShLXNAJviiSocC_A9CfWMtqtF_Og&dib_tag=se&qid=1746427759&s=computers&sr=1-2204,"Lenovo Newest IdeaPad 1i 14"" HD Laptop, 4GB RAM, 128GB Storage, Intel Pentium N5030 Processor, 10Hrs Battery Life, Rapid Charge, Home&Education Laptop, HDMI, Type-C, Windows 11S, 1 Year Microsoft 365"
B0BSPMBQBM,4,"£1,074.95",93,2.6,https://www.amazon.co.uk/Acer-i3-1115G4-Ethernet-Windows-Accessories/dp/B0BSPMBQBM/ref=sr_1_2218?dib=eyJ2IjoiMSJ9.s1_pkwgKZQffoFyG1nZ8BfumTduBl74CX4fk_300t9lXnZP4rwayMZ1o8TiTGd2-apBRZ8UkAFLsPxBVkz6bDeotLq6a1k-AJdR9sTQ-58hGWvdWcDxZ59Pedltl0uL5DzAvbRnkwJ72ArDkE8sJAWnjRuoGjz2JSqUhe0HgAYI7M70OJNTPpO4nbK3eyjoe8o7o50ySYIFBOo202jEgIrdAr3XjzMgIYDD70kinXOcNjzmrCF9_LydtiXZwha3oUn0iD4TbccrAb7nZY2Mn-A5_0r0T3X13MYZYwjLOfd0.s7HmsnFlRsbgjlq_SiVDwiLCIN8QQRv7GUcMQbDqQT0&dib_tag=se&qid=1746427765&s=computers&sr=1-2218,"Acer Aspire 5 Slim 15.6"" FHD IPS Laptop 2023 Newest, Intel Core i3-1115G4, 12GB RAM 512GB NVMe SSD, Wi-Fi 6, HDMI, USB A&C, Ethernet RJ-45, Webcam, Windows 11 S, w/3in1 Accessories"
B0BSJ46KY9,692,£267.92,93,4.3,https://www.amazon.co.uk/Lenovo-IdeaPad-Chromebook-Storage-Celeron/dp/B0BSJ46KY9/ref=sr_1_2221?dib=eyJ2IjoiMSJ9.s1_pkwgKZQffoFyG1nZ8BfumTduBl74CX4fk_300t9lXnZP4rwayMZ1o8TiTGd2-apBRZ8UkAFLsPxBVkz6bDeotLq6a1k-AJdR9sTQ-58hGWvdWcDxZ59Pedltl0uL5DzAvbRnkwJ72ArDkE8sJAWnjRuoGjz2JSqUhe0HgAYI7M70OJNTPpO4nbK3eyjoe8o7o50ySYIFBOo202jEgIrdAr3XjzMgIYDD70kinXOcNjzmrCF9_LydtiXZwha3oUn0iD4TbccrAb7nZY2Mn-A5_0r0T3X13MYZYwjLOfd0.s7HmsnFlRsbgjlq_SiVDwiLCIN8QQRv7GUcMQbDqQT0&dib_tag=se&qid=1746427765&s=computers&sr=1-2221,"Lenovo IdeaPad 3i Chromebook, 15.6” FHD Display, Intel Celeron N4500, 8GB RAM, 64GB eMMC, 1920x1080 px, 720p Camera, Chrome OS, Abyss Blue"
B0BSG21K24,5,£746.87,93,3.0,https://www.amazon.co.uk/ASUS-VivoBook-Prozessor-Hintergrundbeleuchtete-Fingerabdruckleser/dp/B0BSG21K24/ref=sr_1_2223?dib=eyJ2IjoiMSJ9.s1_pkwgKZQffoFyG1nZ8BfumTduBl74CX4fk_300t9lXnZP4rwayMZ1o8TiTGd2-apBRZ8UkAFLsPxBVkz6bDeotLq6a1k-AJdR9sTQ-58hGWvdWcDxZ59Pedltl0uL5DzAvbRnkwJ72ArDkE8sJAWnjRuoGjz2JSqUhe0HgAYI7M70OJNTPpO4nbK3eyjoe8o7o50ySYIFBOo202jEgIrdAr3XjzMgIYDD70kinXOcNjzmrCF9_LydtiXZwha3oUn0iD4TbccrAb7nZY2Mn-A5_0r0T3X13MYZYwjLOfd0.s7HmsnFlRsbgjlq_SiVDwiLCIN8QQRv7GUcMQbDqQT0&dib_tag=se&qid=1746427765&s=computers&sr=1-2223,"ASUS VivoBook Dünner und leichter Laptop, 15.6 Zoll FHD Display, AMD Ryzen 3 3250U Prozessor, AMD Radeon Grafik, Hintergrundbeleuchtete Tastatur, Fingerabdruckleser, Windows 11 (20GB RAM,1TB SSD)"
B0BSB3763Y,19,£351.00,93,4.8,https://www.amazon.co.uk/ASUS-Chromebook-NanoEdge-Processor-C423NA-IS44F/dp/B0BSB3763Y/ref=sr_1_2224?dib=eyJ2IjoiMSJ9.s1_pkwgKZQffoFyG1nZ8BfumTduBl74CX4fk_300t9lXnZP4rwayMZ1o8TiTGd2-apBRZ8UkAFLsPxBVkz6bDeotLq6a1k-AJdR9sTQ-58hGWvdWcDxZ59Pedltl0uL5DzAvbRnkwJ72ArDkE8sJAWnjRuoGjz2JSqUhe0HgAYI7M70OJNTPpO4nbK3eyjoe8o7o50ySYIFBOo202jEgIrdAr3XjzMgIYDD70kinXOcNjzmrCF9_LydtiXZwha3oUn0iD4TbccrAb7nZY2Mn-A5_0r0T3X13MYZYwjLOfd0.s7HmsnFlRsbgjlq_SiVDwiLCIN8QQRv7GUcMQbDqQT0&dib_tag=se&qid=1746427765&s=computers&sr=1-2224,"ASUS Chromebook C423 14.0"" FHD NanoEdge -Display -with 180 Degree -Hinge Intel Celeron N3350 -Processor, 4GB -RAM, 64GB eMMC Storage, Silver, C423NA-IS44F"
B0BS8T8YYF,9,£747.86,93,3.4,https://www.amazon.co.uk/Lenovo-IdeaPad-Business-Touchscreen-i3-1115G4/dp/B0BS8T8YYF/ref=sr_1_2226?dib=eyJ2IjoiMSJ9.s1_pkwgKZQffoFyG1nZ8BfumTduBl74CX4fk_300t9lXnZP4rwayMZ1o8TiTGd2-apBRZ8UkAFLsPxBVkz6bDeotLq6a1k-AJdR9sTQ-58hGWvdWcDxZ59Pedltl0uL5DzAvbRnkwJ72ArDkE8sJAWnjRuoGjz2JSqUhe0HgAYI7M70OJNTPpO4nbK3eyjoe8o7o50ySYIFBOo202jEgIrdAr3XjzMgIYDD70kinXOcNjzmrCF9_LydtiXZwha3oUn0iD4TbccrAb7nZY2Mn-A5_0r0T3X13MYZYwjLOfd0.s7HmsnFlRsbgjlq_SiVDwiLCIN8QQRv7GUcMQbDqQT0&dib_tag=se&qid=1746427765&s=computers&sr=1-2226,"Lenovo IdeaPad 3i Business Laptop, 15.6"" HD Touchscreen Display, Intel Core i3-1115G4, Windows 11 Pro, 12GB RAM, 256GB SSD, HDMI, Dolby Audio, SD Card Reader, Long Battery Life, PC Mall Stylus Pen"
